ID=PIERAPG00000004540;Name=Htr2b
ID=PIERAPG00000004541;Name=w_2
ID=PIERAPG00000004542;Name=eIF-2beta
ID=PIERAPG00000004543;Name=Acox1
ID=PIERAPG00000004544;Name=enoph1
ID=PIERAPG00000004545;Name=Ankrd49
ID=PIERAPG00000004546;Name=stx18
ID=PIERAPG00000004547;Name=Dnajc14
ID=PIERAPG00000004548;Name=G113894
ID=PIERAPG00000004549;Name=nodB
ID=PIERAPG00000004550;Name=Efcab2
ID=PIERAPG00000004551;Name=ZNF254
ID=PIERAPG00000004552;Name=VPI_2
ID=PIERAPG00000004553;Name=FV3-067L
ID=PIERAPG00000004554;Name=mdoH
ID=PIERAPG00000004555;Name=GGCT_2
ID=PIERAPG00000004556;Name=Ppi20
ID=PIERAPG00000004557;Name=nrv2_3
ID=PIERAPG00000004558;Name=Meiob
ID=PIERAPG00000004559;Name=Arl6ip1
ID=PIERAPG00000004560;Name=G113132
ID=PIERAPG00000004561;Name=Rnf41_2
ID=PIERAPG00000004562;Name=HSD17B13
ID=PIERAPG00000004563;Name=Arhgef11_2
ID=PIERAPG00000004564;Name=SPCC594.04c
ID=PIERAPG00000004565;Name=mcts1
ID=PIERAPG00000004566;Name=GLB1
ID=PIERAPG00000004567;Name=ZG17_2
ID=PIERAPG00000004568;Name=ADCK1
ID=PIERAPG00000004569;Name=PSMC3IP
ID=PIERAPG00000004570;Name=Pdgfra
ID=PIERAPG00000004571;Name=LTBP4AZIN1At1g17220secA
ID=PIERAPG00000004572;Name=lama
ID=PIERAPG00000004573;Name=Mal-A1_2
ID=PIERAPG00000004574;Name=CUO6_2
ID=PIERAPG00000004575;Name=Lcp65Ag1
ID=PIERAPG00000004576;Name=PPP1R16B
ID=PIERAPG00000004577;Name=G103006
ID=PIERAPG00000004578;Name=PebIII_5
ID=PIERAPG00000004579;Name=BRD7
ID=PIERAPG00000004580;Name=mrcA
ID=PIERAPG00000004581;Name=lig1ZNF780BZNF358ZNF227
ID=PIERAPG00000004582;Name=lig1
ID=PIERAPG00000004583;Name=ZBED2
ID=PIERAPG00000004584;Name=G106879
ID=PIERAPG00000004585;Name=HSD17B8
ID=PIERAPG00000004586;Name=PAB1
ID=PIERAPG00000004587;Name=Megf8
ID=PIERAPG00000004588;Name=VPS41
ID=PIERAPG00000004589;Name=NME9
ID=PIERAPG00000004590;Name=G100799
ID=PIERAPG00000004591;Name=infB_6
ID=PIERAPG00000004592;Name=CG3527
ID=PIERAPG00000004593;Name=At5g18840SV2BSV2C
ID=PIERAPG00000004594;Name=nAChRbeta2_2
ID=PIERAPG00000004595;Name=AAEL007634
ID=PIERAPG00000004596;Name=Pxd_3
ID=PIERAPG00000004597;Name=Atg16l1atg16
ID=PIERAPG00000004598;Name=ACO2
ID=PIERAPG00000004599;Name=G106774
ID=PIERAPG00000004600;Name=Inpp5e
ID=PIERAPG00000004601;Name=hmu
ID=PIERAPG00000004602;Name=Ppp1r14b
ID=PIERAPG00000004603;Name=argR1
ID=PIERAPG00000004604;Name=tcsA
ID=PIERAPG00000004605;Name=G105527
ID=PIERAPG00000004606;Name=AGL
ID=PIERAPG00000004607;Name=VKT2
ID=PIERAPG00000004608;Name=nrf-6_7
ID=PIERAPG00000004609;Name=msta_3
ID=PIERAPG00000004610;Name=At3g05165Tret1
ID=PIERAPG00000004611;Name=MINOS1
ID=PIERAPG00000004612;Name=RpL13
ID=PIERAPG00000004613;Name=ck
ID=PIERAPG00000004614;Name=PRMT6.1
ID=PIERAPG00000004615;Name=TBB1_2
ID=PIERAPG00000004616;Name=CDC73
ID=PIERAPG00000004617;Name=glmU_2
ID=PIERAPG00000004618;Name=UGP2
ID=PIERAPG00000004619;Name=MUC19
ID=PIERAPG00000004620;Name=gkap1
ID=PIERAPG00000004621;Name=G106415
ID=PIERAPG00000004622;Name=CG6621
ID=PIERAPG00000004623;Name=ACR4
ID=PIERAPG00000004624;Name=e(y)1
ID=PIERAPG00000004625;Name=CHB1
ID=PIERAPG00000004626;Name=Exosc1
ID=PIERAPG00000004627;Name=Cyp304a1_3
ID=PIERAPG00000004628;Name=Adf1_4
ID=PIERAPG00000004629;Name=ARHGAP39
ID=PIERAPG00000004630;Name=Ndufv1
ID=PIERAPG00000004631;Name=ZNF845
ID=PIERAPG00000004632;Name=Dock7DOCK6
ID=PIERAPG00000004633;Name=Fas2
ID=PIERAPG00000004634;Name=eca
ID=PIERAPG00000004635;Name=GNRHR
ID=PIERAPG00000004636;Name=Cdlc2
ID=PIERAPG00000004637;Name=Cad89D
ID=PIERAPG00000004638;Name=CNOT11
ID=PIERAPG00000004639;Name=ligAFAB1D
ID=PIERAPG00000004640;Name=HMCT_2
ID=PIERAPG00000004641;Name=dnaA_2
ID=PIERAPG00000004642;Name=LON3
ID=PIERAPG00000004643;Name=Tmem161b
ID=PIERAPG00000004644;Name=slc36a4_3
ID=PIERAPG00000004645;Name=hyi
ID=PIERAPG00000004646;Name=PLB1_2
ID=PIERAPG00000004647;Name=cry
ID=PIERAPG00000004648;Name=bi
ID=PIERAPG00000004649;Name=endoA
ID=PIERAPG00000004650;Name=PPIH
ID=PIERAPG00000004651;Name=G112571
ID=PIERAPG00000004652;Name=MICALL2Micall1
ID=PIERAPG00000004653;Name=G107548
ID=PIERAPG00000004654;Name=CHO2
ID=PIERAPG00000004655;Name=Src42A
ID=PIERAPG00000004656;Name=ktoIIV6-261R
ID=PIERAPG00000004657;Name=ANPEP
ID=PIERAPG00000004658;Name=Sigirr
ID=PIERAPG00000004659;Name=Or30a
ID=PIERAPG00000004660;Name=XDH_2
ID=PIERAPG00000004661;Name=G103714
ID=PIERAPG00000004662;Name=Kiaa1109_2
ID=PIERAPG00000004663;Name=SMN1
ID=PIERAPG00000004664;Name=CG5065_4
ID=PIERAPG00000004665;Name=F40A3.3_2
ID=PIERAPG00000004666;Name=C2CD2
ID=PIERAPG00000004667;Name=nuoH
ID=PIERAPG00000004668;Name=crhbp
ID=PIERAPG00000004669;Name=CACNA2D4
ID=PIERAPG00000004670;Name=bowl
ID=PIERAPG00000004671;Name=TSPAN6Cd53_2
ID=PIERAPG00000004672;Name=UPF2
ID=PIERAPG00000004673;Name=Ncor2
ID=PIERAPG00000004674;Name=TUBGCP6
ID=PIERAPG00000004675;Name=B1_3
ID=PIERAPG00000004676;Name=purQ
ID=PIERAPG00000004677;Name=Rv1760
ID=PIERAPG00000004678;Name=Zdhhc6
ID=PIERAPG00000004679;Name=CHYM1_5
ID=PIERAPG00000004680;Name=GA17800
ID=PIERAPG00000004681;Name=NIP1
ID=PIERAPG00000004682;Name=DROSHA
ID=PIERAPG00000004683;Name=Wdr38
ID=PIERAPG00000004684;Name=aos
ID=PIERAPG00000004685;Name=Akt1
ID=PIERAPG00000004686;Name=INPP5A_2
ID=PIERAPG00000004687;Name=SCAPER_2
ID=PIERAPG00000004688;Name=Kcnh1
ID=PIERAPG00000004689;Name=y_4
ID=PIERAPG00000004690;Name=fbxw1
ID=PIERAPG00000004691;Name=ZBTB11
ID=PIERAPG00000004692;Name=chif
ID=PIERAPG00000004693;Name=Pard3
ID=PIERAPG00000004694;Name=EF_6
ID=PIERAPG00000004695;Name=tsaE
ID=PIERAPG00000004696;Name=br_2
ID=PIERAPG00000004697;Name=vid21
ID=PIERAPG00000004698;Name=ESTF_7
ID=PIERAPG00000004699;Name=CDC14A_2
ID=PIERAPG00000004700;Name=smndc1
ID=PIERAPG00000004701;Name=MGYG_02096resilin
ID=PIERAPG00000004702;Name=ADH2
ID=PIERAPG00000004703;Name=smi35A
ID=PIERAPG00000004704;Name=MYRO1_9
ID=PIERAPG00000004705;Name=nrf-6_8
ID=PIERAPG00000004706;Name=Gabarap
ID=PIERAPG00000004707;Name=G105658
ID=PIERAPG00000004708;Name=G104460
ID=PIERAPG00000004709;Name=MOSPD2
ID=PIERAPG00000004710;Name=G103475
ID=PIERAPG00000004711;Name=MPCP_2
ID=PIERAPG00000004712;Name=TON1B
ID=PIERAPG00000004713;Name=moody
ID=PIERAPG00000004714;Name=Oxa1l
ID=PIERAPG00000004715;Name=slp2
ID=PIERAPG00000004716;Name=Rya-r44F_2
ID=PIERAPG00000004717;Name=mntH
ID=PIERAPG00000004718;Name=CYP2C21
ID=PIERAPG00000004719;Name=rost_3
ID=PIERAPG00000004720;Name=CHIT1CHIA
ID=PIERAPG00000004721;Name=Cad87A
ID=PIERAPG00000004722;Name=rbm5-a
ID=PIERAPG00000004723;Name=CG7280
ID=PIERAPG00000004724;Name=metX
ID=PIERAPG00000004725;Name=pmpBwhiA
ID=PIERAPG00000004726;Name=AMPM_4
ID=PIERAPG00000004727;Name=ttc36
ID=PIERAPG00000004728;Name=CHYM2CHYM1CTR2
ID=PIERAPG00000004729;Name=blmp-1
ID=PIERAPG00000004730;Name=MYRO1_10
ID=PIERAPG00000004731;Name=AFG3L2
ID=PIERAPG00000004732;Name=H2BL4
ID=PIERAPG00000004733;Name=CHYM2AAEL007818
ID=PIERAPG00000004734;Name=PLT1
ID=PIERAPG00000004735;Name=glmU_3
ID=PIERAPG00000004736;Name=LHCGR
ID=PIERAPG00000004737;Name=Hrb98DE
ID=PIERAPG00000004738;Name=fadD23
ID=PIERAPG00000004739;Name=BAG2
ID=PIERAPG00000004740;Name=LAC17
ID=PIERAPG00000004741;Name=Leng8
ID=PIERAPG00000004742;Name=ftsL
ID=PIERAPG00000004743;Name=GATA-B
ID=PIERAPG00000004744;Name=EIL1
ID=PIERAPG00000004745;Name=MIMI_R196_2
ID=PIERAPG00000004746;Name=UGT2B19
ID=PIERAPG00000004747;Name=prfA
ID=PIERAPG00000004748;Name=CG8475
ID=PIERAPG00000004749;Name=DYNC1LI2
ID=PIERAPG00000004750;Name=Dscam2_4
ID=PIERAPG00000004751;Name=Man2a1
ID=PIERAPG00000004752;Name=Sfmbt2
ID=PIERAPG00000004753;Name=PRKAB1
ID=PIERAPG00000004754;Name=G103224
ID=PIERAPG00000004755;Name=EBA1
ID=PIERAPG00000004756;Name=AK1
ID=PIERAPG00000004757;Name=CHB3
ID=PIERAPG00000004758;Name=CMTM7
ID=PIERAPG00000004759;Name=B3GALT1B3GNT4
ID=PIERAPG00000004760;Name=Slco3a1
ID=PIERAPG00000004761;Name=CTNND2
ID=PIERAPG00000004762;Name=BCOREdc4ruvA
ID=PIERAPG00000004763;Name=CG5181
ID=PIERAPG00000004764;Name=lrk-1
ID=PIERAPG00000004765;Name=CYP6K1_3
ID=PIERAPG00000004766;Name=S_2
ID=PIERAPG00000004767;Name=Cyp49a1_2
ID=PIERAPG00000004768;Name=CPK11EFHD1
ID=PIERAPG00000004769;Name=SLC29A3
ID=PIERAPG00000004770;Name=adhB
ID=PIERAPG00000004771;Name=G106395
ID=PIERAPG00000004772;Name=Ylpm1
ID=PIERAPG00000004773;Name=pyc
ID=PIERAPG00000004774;Name=hts
ID=PIERAPG00000004775;Name=atpG_2
ID=PIERAPG00000004776;Name=NDUFB3
ID=PIERAPG00000004777;Name=folE2_2
ID=PIERAPG00000004778;Name=URH2_2
ID=PIERAPG00000004779;Name=G105255
ID=PIERAPG00000004780;Name=GBF1
ID=PIERAPG00000004781;Name=INAFM2
ID=PIERAPG00000004782;Name=hir1
ID=PIERAPG00000004783;Name=PCE
ID=PIERAPG00000004784;Name=scrib_2
ID=PIERAPG00000004785;Name=rpmH
ID=PIERAPG00000004786;Name=mRpL34
ID=PIERAPG00000004787;Name=SPAC3H8.02
ID=PIERAPG00000004788;Name=hemL1_2
ID=PIERAPG00000004789;Name=nrf-6_9
ID=PIERAPG00000004790;Name=Tret1_19
ID=PIERAPG00000004791;Name=yggX
ID=PIERAPG00000004792;Name=LCT
ID=PIERAPG00000004793;Name=XYL1
ID=PIERAPG00000004794;Name=secY
ID=PIERAPG00000004795;Name=nac
ID=PIERAPG00000004796;Name=panC
ID=PIERAPG00000004797;Name=macB
ID=PIERAPG00000004798;Name=SODCPOLE5
ID=PIERAPG00000004799;Name=milt_2
ID=PIERAPG00000004800;Name=Pnpla3Pnpla2
ID=PIERAPG00000004801;Name=fru_2
ID=PIERAPG00000004802;Name=IDE
ID=PIERAPG00000004803;Name=CG14286
ID=PIERAPG00000004804;Name=pgi_2
ID=PIERAPG00000004805;Name=Gpr158_2
ID=PIERAPG00000004806;Name=Trap1
ID=PIERAPG00000004807;Name=uprt
ID=PIERAPG00000004808;Name=MTMR8
ID=PIERAPG00000004809;Name=LRRC16A
ID=PIERAPG00000004810;Name=syd
ID=PIERAPG00000004811;Name=VM1AB
ID=PIERAPG00000004812;Name=F26
ID=PIERAPG00000004813;Name=rpoB
ID=PIERAPG00000004814;Name=Rpb11
ID=PIERAPG00000004815;Name=ltaS1
ID=PIERAPG00000004816;Name=HIBN
ID=PIERAPG00000004817;Name=yggC
ID=PIERAPG00000004818;Name=MG369
ID=PIERAPG00000004819;Name=PFB0765wPFD0685cccdc102aLZTS1
ID=PIERAPG00000004820;Name=CLVS1
ID=PIERAPG00000004821;Name=FR_2
ID=PIERAPG00000004822;Name=fbl-1EFEMP2
ID=PIERAPG00000004823;Name=Obp72_4
ID=PIERAPG00000004824;Name=yhcT
ID=PIERAPG00000004825;Name=JOSD1
ID=PIERAPG00000004826;Name=CG32486
ID=PIERAPG00000004827;Name=Nelfa
ID=PIERAPG00000004828;Name=SLC17A5
ID=PIERAPG00000004829;Name=MRPS31
ID=PIERAPG00000004830;Name=Znf667
ID=PIERAPG00000004831;Name=Ak7_2
ID=PIERAPG00000004832;Name=G109586
ID=PIERAPG00000004833;Name=FAM8A1
ID=PIERAPG00000004834;Name=EBF1
ID=PIERAPG00000004835;Name=hyd_2
ID=PIERAPG00000004836;Name=Cdk12
ID=PIERAPG00000004837;Name=crz
ID=PIERAPG00000004838;Name=Caf1
ID=PIERAPG00000004839;Name=Rad51c
ID=PIERAPG00000004840;Name=Rims2
ID=PIERAPG00000004841;Name=yhdT
ID=PIERAPG00000004842;Name=ninaB_3
ID=PIERAPG00000004843;Name=SPATA18
ID=PIERAPG00000004844;Name=Ftsj3
ID=PIERAPG00000004845;Name=IGSF9
ID=PIERAPG00000004846;Name=Dgke
ID=PIERAPG00000004847;Name=ges-1
ID=PIERAPG00000004848;Name=Tspan11Tspan1
ID=PIERAPG00000004849;Name=CG11148
ID=PIERAPG00000004850;Name=Pak1
ID=PIERAPG00000004851;Name=CENPBD1
ID=PIERAPG00000004852;Name=G104836
ID=PIERAPG00000004853;Name=rnhC
ID=PIERAPG00000004854;Name=Lip3_4
ID=PIERAPG00000004855;Name=lrrc57
ID=PIERAPG00000004856;Name=HNRNP_2
ID=PIERAPG00000004857;Name=COPA_2
ID=PIERAPG00000004858;Name=chp
ID=PIERAPG00000004859;Name=LRP1BCORIN
ID=PIERAPG00000004860;Name=MRPS5
ID=PIERAPG00000004861;Name=CG8005_2
ID=PIERAPG00000004862;Name=Npl
ID=PIERAPG00000004863;Name=Nfya
ID=PIERAPG00000004864;Name=Aco1_2
ID=PIERAPG00000004865;Name=TRYP7_3
ID=PIERAPG00000004866;Name=purQ_2
ID=PIERAPG00000004867;Name=tdcB_2
ID=PIERAPG00000004868;Name=pan1_2
ID=PIERAPG00000004869;Name=Tprn
ID=PIERAPG00000004870;Name=LAMA1
ID=PIERAPG00000004871;Name=capu
ID=PIERAPG00000004872;Name=Pex3
ID=PIERAPG00000004873;Name=cysK_2
ID=PIERAPG00000004874;Name=UbcD4
ID=PIERAPG00000004875;Name=Lgr5
ID=PIERAPG00000004876;Name=Uqcrc1
ID=PIERAPG00000004877;Name=D11DS_2
ID=PIERAPG00000004878;Name=G106477
ID=PIERAPG00000004879;Name=MED26
ID=PIERAPG00000004880;Name=Zfp26ZNF79
ID=PIERAPG00000004881;Name=hiw
ID=PIERAPG00000004882;Name=G114296
ID=PIERAPG00000004883;Name=PDLIM3Pdlim1
ID=PIERAPG00000004884;Name=tgo
ID=PIERAPG00000004885;Name=CPAMD8chrnb1acr-16
ID=PIERAPG00000004886;Name=G113053
ID=PIERAPG00000004887;Name=A1CF
ID=PIERAPG00000004888;Name=lacR
ID=PIERAPG00000004889;Name=NCU09425
ID=PIERAPG00000004890;Name=G114324
ID=PIERAPG00000004891;Name=rno
ID=PIERAPG00000004892;Name=opuCB
ID=PIERAPG00000004893;Name=Cdk5rap1CG6345
ID=PIERAPG00000004894;Name=yvyE
ID=PIERAPG00000004895;Name=C23G10.2
ID=PIERAPG00000004896;Name=dhs-27_2
ID=PIERAPG00000004897;Name=PPM1D
ID=PIERAPG00000004898;Name=Uchl5
ID=PIERAPG00000004899;Name=AN0388
ID=PIERAPG00000004900;Name=a10
ID=PIERAPG00000004901;Name=Mss51Egln1
ID=PIERAPG00000004902;Name=G114422
ID=PIERAPG00000004903;Name=a10_2
ID=PIERAPG00000004904;Name=ost-1
ID=PIERAPG00000004905;Name=cut-1_2
ID=PIERAPG00000004906;Name=pyx_3
ID=PIERAPG00000004907;Name=Sirt7
ID=PIERAPG00000004908;Name=metE_2
ID=PIERAPG00000004909;Name=Wbscr22
ID=PIERAPG00000004910;Name=G103588
ID=PIERAPG00000004911;Name=VSX2
ID=PIERAPG00000004912;Name=bbmA
ID=PIERAPG00000004913;Name=NGFR_3
ID=PIERAPG00000004914;Name=Indy_2
ID=PIERAPG00000004915;Name=TP02
ID=PIERAPG00000004916;Name=ZDHHC7
ID=PIERAPG00000004917;Name=NLGN4X_2
ID=PIERAPG00000004918;Name=NIPBL
ID=PIERAPG00000004919;Name=CB047
ID=PIERAPG00000004920;Name=Slc36a1slc36a4
ID=PIERAPG00000004921;Name=F7
ID=PIERAPG00000004922;Name=Plip
ID=PIERAPG00000004923;Name=RpS17
ID=PIERAPG00000004924;Name=CHKB
ID=PIERAPG00000004925;Name=Tspan7
ID=PIERAPG00000004926;Name=TRF5
ID=PIERAPG00000004927;Name=Aldh3a1
ID=PIERAPG00000004928;Name=Slc26a11
ID=PIERAPG00000004929;Name=thrS_2
ID=PIERAPG00000004930;Name=PLSCR2
ID=PIERAPG00000004931;Name=USP
ID=PIERAPG00000004932;Name=Col9a1
ID=PIERAPG00000004933;Name=Kpna6
ID=PIERAPG00000004934;Name=CLCN7
ID=PIERAPG00000004935;Name=galT
ID=PIERAPG00000004936;Name=Egln1
ID=PIERAPG00000004937;Name=TAAR3PPT2
ID=PIERAPG00000004938;Name=Ccp84Ab_5
ID=PIERAPG00000004939;Name=ribC
ID=PIERAPG00000004940;Name=nrv2_4
ID=PIERAPG00000004941;Name=IQGAP1
ID=PIERAPG00000004942;Name=CTR1_4
ID=PIERAPG00000004943;Name=telo2
ID=PIERAPG00000004944;Name=G6PGH2
ID=PIERAPG00000004945;Name=Dnah2
ID=PIERAPG00000004946;Name=Timm17b
ID=PIERAPG00000004947;Name=HMCN1unc-89
ID=PIERAPG00000004948;Name=HI_0143
ID=PIERAPG00000004949;Name=Blm
ID=PIERAPG00000004950;Name=LMO1
ID=PIERAPG00000004951;Name=Ccp84Ab_6
ID=PIERAPG00000004952;Name=alaA
ID=PIERAPG00000004953;Name=Sbk1
ID=PIERAPG00000004954;Name=MED15
ID=PIERAPG00000004955;Name=BRCA1
ID=PIERAPG00000004956;Name=HCFC1_3
ID=PIERAPG00000004957;Name=EURM3
ID=PIERAPG00000004958;Name=ECM29
ID=PIERAPG00000004959;Name=YSP1Fam134bNek1
ID=PIERAPG00000004960;Name=Kpna2
ID=PIERAPG00000004961;Name=samm50bsamm50
ID=PIERAPG00000004962;Name=RBL1
ID=PIERAPG00000004963;Name=CDH23Cad87A
ID=PIERAPG00000004964;Name=glt1
ID=PIERAPG00000004965;Name=SNIP1_2
ID=PIERAPG00000004966;Name=Cyp12b2
ID=PIERAPG00000004967;Name=G106456
ID=PIERAPG00000004968;Name=MDN1_3
ID=PIERAPG00000004969;Name=TEX261_2
ID=PIERAPG00000004970;Name=CYP12A2
ID=PIERAPG00000004971;Name=ALE2
ID=PIERAPG00000004972;Name=SMOX_2
ID=PIERAPG00000004973;Name=BIN2
ID=PIERAPG00000004974;Name=FNDC3A
ID=PIERAPG00000004975;Name=Exosc1_2
ID=PIERAPG00000004976;Name=DPYSL5
ID=PIERAPG00000004977;Name=Tret1Tret1-2_3
ID=PIERAPG00000004978;Name=KDM1A_2
ID=PIERAPG00000004979;Name=G6PDC
ID=PIERAPG00000004980;Name=Prps1_2
ID=PIERAPG00000004981;Name=OTOG
ID=PIERAPG00000004982;Name=CG5065_5
ID=PIERAPG00000004983;Name=ATAT1
ID=PIERAPG00000004984;Name=DRS1
ID=PIERAPG00000004985;Name=CSN5
ID=PIERAPG00000004986;Name=Acss3
ID=PIERAPG00000004987;Name=Myb
ID=PIERAPG00000004988;Name=Col11a1
ID=PIERAPG00000004989;Name=G100146
ID=PIERAPG00000004990;Name=Hrs
ID=PIERAPG00000004991;Name=STK11
ID=PIERAPG00000004992;Name=fbp_2
ID=PIERAPG00000004993;Name=Y39E4A.3
ID=PIERAPG00000004994;Name=ppcA
ID=PIERAPG00000004995;Name=smg9
ID=PIERAPG00000004996;Name=prom1a
ID=PIERAPG00000004997;Name=PFE0570wPAB3
ID=PIERAPG00000004998;Name=Zbtb17ZNF491
ID=PIERAPG00000004999;Name=crq
ID=PIERAPG00000005000;Name=Iscu
ID=PIERAPG00000005001;Name=sepF
ID=PIERAPG00000005002;Name=ro-3
ID=PIERAPG00000005003;Name=Gs2
ID=PIERAPG00000005004;Name=CG1
ID=PIERAPG00000005005;Name=Als2
ID=PIERAPG00000005006;Name=snk_5
ID=PIERAPG00000005007;Name=COGS_7
ID=PIERAPG00000005008;Name=Kcnh7_2
ID=PIERAPG00000005009;Name=serpinb5
ID=PIERAPG00000005010;Name=Mpp3
ID=PIERAPG00000005011;Name=ENPEP_2
ID=PIERAPG00000005012;Name=AFMID
ID=PIERAPG00000005013;Name=RNF123_2
ID=PIERAPG00000005014;Name=PCE_2
ID=PIERAPG00000005015;Name=Psma5
ID=PIERAPG00000005016;Name=Cacna2d3
ID=PIERAPG00000005017;Name=jdp
ID=PIERAPG00000005018;Name=ARL2
ID=PIERAPG00000005019;Name=VPS52
ID=PIERAPG00000005020;Name=deoDprfC
ID=PIERAPG00000005021;Name=hisCARMCX1FCHO1
ID=PIERAPG00000005022;Name=KIAA1598
ID=PIERAPG00000005023;Name=Parg
ID=PIERAPG00000005024;Name=CTSOGALM
ID=PIERAPG00000005025;Name=Thap3thap1ZO84
ID=PIERAPG00000005026;Name=FPR2
ID=PIERAPG00000005027;Name=COL11A2
ID=PIERAPG00000005028;Name=ychF
ID=PIERAPG00000005029;Name=Serpind1SPCC1183.02Serpinb12polASERPINE1glyS
ID=PIERAPG00000005030;Name=Rich
ID=PIERAPG00000005031;Name=smc4_3
ID=PIERAPG00000005032;Name=Prdm1_2
ID=PIERAPG00000005033;Name=SLC16A1_2
ID=PIERAPG00000005034;Name=NKX2-6
ID=PIERAPG00000005035;Name=Orct2_6
ID=PIERAPG00000005036;Name=pola1
ID=PIERAPG00000005037;Name=sstT
ID=PIERAPG00000005038;Name=CHRNA7_2
ID=PIERAPG00000005039;Name=MYRO1_11
ID=PIERAPG00000005040;Name=Gyc32E_2
ID=PIERAPG00000005041;Name=RpL3
ID=PIERAPG00000005042;Name=Mocs2
ID=PIERAPG00000005043;Name=pnp_2
ID=PIERAPG00000005044;Name=rplM
ID=PIERAPG00000005045;Name=Con_2
ID=PIERAPG00000005046;Name=Cyp2u1
ID=PIERAPG00000005047;Name=XBP1
ID=PIERAPG00000005048;Name=rnf152-b
ID=PIERAPG00000005049;Name=SPRTN
ID=PIERAPG00000005050;Name=WDTC1
ID=PIERAPG00000005051;Name=RFC5
ID=PIERAPG00000005052;Name=CTRB2COGS
ID=PIERAPG00000005053;Name=APLP_3
ID=PIERAPG00000005054;Name=G100232
ID=PIERAPG00000005055;Name=Rnf13
ID=PIERAPG00000005056;Name=Tace_3
ID=PIERAPG00000005057;Name=AGAP009593_2
ID=PIERAPG00000005058;Name=LAPTM4Arep
ID=PIERAPG00000005059;Name=ZNF626
ID=PIERAPG00000005060;Name=DDX52
ID=PIERAPG00000005061;Name=cmoA
ID=PIERAPG00000005062;Name=PCDHGB5ZNF350
ID=PIERAPG00000005063;Name=MRPL50
ID=PIERAPG00000005064;Name=ptlH
ID=PIERAPG00000005065;Name=CG062
ID=PIERAPG00000005066;Name=slc7a2
ID=PIERAPG00000005067;Name=kcmf1
ID=PIERAPG00000005068;Name=ANKS1BmutS
ID=PIERAPG00000005069;Name=sina
ID=PIERAPG00000005070;Name=MEF1
ID=PIERAPG00000005071;Name=cortCdc20
ID=PIERAPG00000005072;Name=Doa
ID=PIERAPG00000005073;Name=IIV6-235L
ID=PIERAPG00000005074;Name=eutB
ID=PIERAPG00000005075;Name=sph2
ID=PIERAPG00000005076;Name=kug_3
ID=PIERAPG00000005077;Name=Klp68D
ID=PIERAPG00000005078;Name=anon-3B1.2_8
ID=PIERAPG00000005079;Name=yitT
ID=PIERAPG00000005080;Name=TARDBP
ID=PIERAPG00000005081;Name=RNF17TDRD1
ID=PIERAPG00000005082;Name=Nhlh1
ID=PIERAPG00000005083;Name=HCN1_2
ID=PIERAPG00000005084;Name=MT-CYB
ID=PIERAPG00000005085;Name=VPS13C_2
ID=PIERAPG00000005086;Name=dvl3
ID=PIERAPG00000005087;Name=ttv
ID=PIERAPG00000005088;Name=UHRF1BP1L_2
ID=PIERAPG00000005089;Name=tig_3
ID=PIERAPG00000005090;Name=Ugt_2
ID=PIERAPG00000005091;Name=CdGAPr_2
ID=PIERAPG00000005092;Name=ZHD11
ID=PIERAPG00000005093;Name=hk
ID=PIERAPG00000005094;Name=Sphkap
ID=PIERAPG00000005095;Name=IGSF10
ID=PIERAPG00000005096;Name=PDXK
ID=PIERAPG00000005097;Name=sli_2
ID=PIERAPG00000005098;Name=Sv2bSV2A
ID=PIERAPG00000005099;Name=PEX11G_2
ID=PIERAPG00000005100;Name=Clc
ID=PIERAPG00000005101;Name=CU19_2
ID=PIERAPG00000005102;Name=marf1
ID=PIERAPG00000005103;Name=G100675
ID=PIERAPG00000005104;Name=PCP20_2
ID=PIERAPG00000005105;Name=pyrH
ID=PIERAPG00000005106;Name=gk5
ID=PIERAPG00000005107;Name=ADRB2
ID=PIERAPG00000005108;Name=tomboy40
ID=PIERAPG00000005109;Name=comB
ID=PIERAPG00000005110;Name=Nup214
ID=PIERAPG00000005111;Name=BRCA2BL0643
ID=PIERAPG00000005112;Name=aroE
ID=PIERAPG00000005113;Name=TTC1
ID=PIERAPG00000005114;Name=Dat_2
ID=PIERAPG00000005115;Name=Plgrkt
ID=PIERAPG00000005116;Name=EXO84
ID=PIERAPG00000005117;Name=ELOVL7_2
ID=PIERAPG00000005118;Name=ZNF879ZNF345ZBTB17ZNF366ZNF57ZNF433
ID=PIERAPG00000005119;Name=CG7280_2
ID=PIERAPG00000005120;Name=Gak
ID=PIERAPG00000005121;Name=Picot_5
ID=PIERAPG00000005122;Name=TUBGCP3
ID=PIERAPG00000005123;Name=TfIIS
ID=PIERAPG00000005124;Name=RBM38
ID=PIERAPG00000005125;Name=Fas3_2
ID=PIERAPG00000005126;Name=NHEJ1
ID=PIERAPG00000005127;Name=rhaA
ID=PIERAPG00000005128;Name=mGluR
ID=PIERAPG00000005129;Name=CG1_2
ID=PIERAPG00000005130;Name=Prdx4
ID=PIERAPG00000005131;Name=MLH3
ID=PIERAPG00000005132;Name=SLC16A4
ID=PIERAPG00000005133;Name=VG
ID=PIERAPG00000005134;Name=traICFAP45
ID=PIERAPG00000005135;Name=CPIJ003128
ID=PIERAPG00000005136;Name=ITSN2
ID=PIERAPG00000005137;Name=Tmem131CG8370
ID=PIERAPG00000005138;Name=CPA3CBPB
ID=PIERAPG00000005139;Name=dnajc10
